Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Review Rating,Subscription Status,Payment Method,Discount Applied
1966,67.0,Male,Sweater,Clothing,90,4.9,No,,No
1967,67.0,,Jacket,Outerwear,95,,No,Venmo,No
1968,37.0,Male,Dress,Clothing,81,3.7,No,Venmo,No
1969,67.0,Male,Shirt,Clothing,70,4.2,No,Credit Card,No
1970,64.0,Male,,Clothing,32,3.5,No,,No
1971,28.0,Male,Belt,Accessories,94,2.9,No,Debit Card,No
1972,54.0,Male,,Accessories,29,,No,,No
1973,54.0,Male,Backpack,Accessories,31,3.3,No,,No
1974,,,Skirt,Clothing,20,4.5,No,Debit Card,No
1975,27.0,Male,Gloves,Accessories,44,,No,Credit Card,No
1976,53.0,Male,Jacket,Outerwear,77,,No,,No
1977,32.0,Male,Handbag,Accessories,51,3.2,No,Debit Card,No
1978,,Male,,Footwear,49,,No,Debit Card,No
1979,45.0,Male,Sunglasses,Accessories,78,,No,Cash,No
1980,49.0,Male,Jeans,Clothing,98,2.8,No,PayPal,No
1981,51.0,Male,Sandals,Footwear,94,4.4,No,Venmo,No
1982,69.0,Male,,Footwear,91,4.7,No,,No
1983,,Male,Sunglasses,Accessories,77,2.7,No,,No
1984,59.0,Male,,Accessories,97,2.6,No,Credit Card,No
1985,26.0,Male,Skirt,Clothing,58,3.4,No,,No
1986,23.0,Male,Gloves,Accessories,97,3.9,No,Cash,No
1987,62.0,Male,,Outerwear,48,,No,Debit Card,No
1988,,Male,Belt,Accessories,23,,No,Debit Card,No
1989,46.0,Male,Pants,Clothing,79,3.9,No,Credit Card,No
1990,35.0,Male,Jewelry,Accessories,42,4.0,No,,No
1991,32.0,Male,Backpack,Accessories,95,3.4,No,,No
1992,46.0,Male,,Footwear,29,3.7,No,Venmo,No
1993,33.0,Male,Hoodie,Clothing,98,,No,PayPal,No
1994,32.0,Male,Blouse,Clothing,96,5.0,No,Cash,No
1995,33.0,,,Accessories,66,2.9,No,Bank Transfer,No
1996,67.0,Male,,Footwear,80,3.0,No,,No
1997,67.0,Male,Sneakers,Footwear,27,3.3,No,Cash,No
1998,42.0,Male,Backpack,Accessories,25,4.7,No,PayPal,No
1999,20.0,Male,Pants,Clothing,45,3.4,No,Debit Card,No
2000,39.0,Male,Socks,Clothing,89,,No,,No
2001,26.0,Male,Belt,Accessories,27,3.6,No,Venmo,No
2002,51.0,Male,Sunglasses,Accessories,90,,No,Debit Card,No
2003,31.0,Male,Shirt,Clothing,65,,No,Cash,No
2004,68.0,Male,,Footwear,72,,No,Venmo,No
2005,44.0,,Shoes,Footwear,70,3.2,No,Cash,No
2006,18.0,Male,Sandals,Footwear,82,3.4,No,PayPal,No
2007,58.0,,Scarf,Accessories,97,,No,Debit Card,No
2008,26.0,Male,Shirt,Clothing,25,,No,Cash,No
2009,57.0,,Skirt,Clothing,48,2.5,No,PayPal,No
2010,37.0,Male,Boots,Footwear,99,3.8,No,Venmo,No
2011,,Male,,Clothing,21,4.4,No,Venmo,No
2012,57.0,Male,,Footwear,94,3.7,No,,No
2013,48.0,Male,,Clothing,53,3.2,No,Bank Transfer,No
2014,39.0,Male,,Accessories,70,,No,PayPal,No
2015,,Male,Skirt,Clothing,26,3.9,No,,No
2016,57.0,Male,Belt,Accessories,82,,No,Debit Card,No
2017,,Male,Shoes,Footwear,47,3.4,No,Credit Card,No
2018,70.0,,,Clothing,32,,No,Venmo,No
2019,60.0,Male,Backpack,Accessories,97,,No,Debit Card,No
2020,31.0,Male,Shirt,Clothing,68,4.7,No,PayPal,No
2021,41.0,Male,Sweater,Clothing,23,4.8,No,,No
2022,62.0,Male,Handbag,Accessories,33,4.4,No,,No
2023,59.0,,Jewelry,Accessories,38,4.0,No,Bank Transfer,No
2024,46.0,,Socks,Clothing,68,,No,Bank Transfer,No
2025,62.0,Male,Socks,Clothing,23,3.7,No,Bank Transfer,No
2026,42.0,,,Clothing,29,,No,Bank Transfer,No
2027,37.0,,,Accessories,35,3.6,No,Bank Transfer,No
2028,50.0,Male,,Footwear,73,4.8,No,Venmo,No
2029,29.0,Male,Shoes,Footwear,84,3.7,No,Cash,No
2030,,Male,Scarf,Accessories,23,,No,Bank Transfer,No
2031,66.0,Male,Sunglasses,Accessories,67,2.8,No,,No
2032,21.0,Male,Socks,Clothing,51,4.0,No,,No
2033,46.0,Male,Blouse,Clothing,36,,No,,No
2034,57.0,Male,,Clothing,55,3.6,No,Cash,No
2035,61.0,Male,Shorts,Clothing,30,2.9,No,Credit Card,No
2036,53.0,Male,,Clothing,70,4.1,No,Venmo,No
2037,,,,Clothing,63,3.1,No,,No
2038,39.0,Male,Belt,Accessories,87,,No,Cash,No
2039,53.0,,Blouse,Clothing,70,,No,Debit Card,No
2040,35.0,,,Clothing,51,3.1,No,Cash,No
2041,69.0,Male,Jewelry,Accessories,25,2.9,No,Debit Card,No
2042,66.0,Male,Jacket,Outerwear,32,,No,Cash,No
2043,19.0,Male,Shoes,Footwear,52,4.0,No,Credit Card,No
2044,47.0,,Gloves,Accessories,33,,No,PayPal,No
2045,49.0,,Jeans,Clothing,68,3.0,No,,No
2046,31.0,Male,Jewelry,Accessories,20,4.4,No,PayPal,No
2047,,Male,Pants,Clothing,32,2.8,No,Bank Transfer,No
2048,58.0,Male,,Accessories,82,3.1,No,,No
2049,45.0,Male,Sneakers,Footwear,64,3.9,No,Credit Card,No
2050,68.0,Male,Boots,Footwear,24,2.7,No,Debit Card,No
2051,35.0,Male,Hat,Accessories,96,,No,Credit Card,No
2052,65.0,,T-shirt,Clothing,94,,No,Cash,No
2053,45.0,,Backpack,Accessories,48,3.7,No,PayPal,No
2054,19.0,Male,Sunglasses,Accessories,60,4.5,No,Bank Transfer,No
2055,65.0,Male,Sweater,Clothing,56,2.9,No,,No
2056,28.0,,Handbag,Accessories,33,3.4,No,Debit Card,No
2057,55.0,Male,Backpack,Accessories,46,,No,Cash,No
2058,66.0,Male,Socks,Clothing,37,4.2,No,,No
2059,29.0,Male,Shirt,Clothing,98,,No,Debit Card,No
2060,56.0,Male,Shorts,Clothing,50,3.7,No,Cash,No
2061,21.0,,Belt,Accessories,63,3.2,No,Debit Card,No
2062,,Male,Sweater,Clothing,70,2.6,No,PayPal,No
2063,54.0,,Coat,Outerwear,63,2.8,No,PayPal,No
2064,61.0,Male,,Clothing,86,2.9,No,,No
2065,31.0,Male,Shoes,Footwear,99,4.0,No,Bank Transfer,No
2066,27.0,,,Footwear,40,2.9,No,PayPal,No
2067,64.0,Male,Sneakers,Footwear,92,,No,Credit Card,No
2068,60.0,,Pants,Clothing,21,,No,Cash,No
2069,70.0,Male,Jewelry,Accessories,81,3.9,No,Credit Card,No
2070,36.0,Male,T-shirt,Clothing,82,3.4,No,Cash,No
2071,56.0,Male,Jewelry,Accessories,88,,No,,No
2072,69.0,Male,Jacket,Outerwear,100,,No,Debit Card,No
2073,39.0,Male,Backpack,Accessories,66,,No,Credit Card,No
2074,38.0,Male,,Accessories,25,3.5,No,Debit Card,No
2075,36.0,Male,Scarf,Accessories,53,,No,Credit Card,No
2076,46.0,Male,,Clothing,28,4.7,No,Bank Transfer,No
2077,59.0,Male,Gloves,Accessories,23,4.6,No,Cash,No
2078,64.0,,Scarf,Accessories,34,3.3,No,Bank Transfer,No
2079,49.0,Male,Dress,Clothing,42,3.2,No,Venmo,No
2080,,Male,,Clothing,24,,No,Debit Card,No
2081,29.0,Male,Sunglasses,Accessories,47,3.5,No,,No
2082,24.0,Male,Coat,Outerwear,78,,No,Credit Card,No
2083,41.0,,Jeans,Clothing,89,,No,,No
2084,41.0,Male,Scarf,Accessories,59,2.7,No,,No
2085,32.0,Male,Blouse,Clothing,94,,No,Bank Transfer,No
2086,,Male,Jeans,Clothing,49,4.6,No,Cash,No
2087,65.0,Male,Dress,Clothing,89,,No,,No
2088,54.0,Male,Hat,Accessories,91,4.7,No,Credit Card,No
2089,39.0,,Sandals,Footwear,89,4.0,No,Cash,No
2090,37.0,,Jacket,Outerwear,57,,No,Cash,No
2091,51.0,,,Clothing,71,3.4,No,Debit Card,No
2092,26.0,Male,Jeans,Clothing,97,,No,PayPal,No
2093,,Male,Sandals,Footwear,45,2.6,No,,No
2094,21.0,,Dress,Clothing,91,,No,Venmo,No
2095,53.0,Male,,Clothing,25,3.4,No,Bank Transfer,No
2096,36.0,Male,Hoodie,Clothing,63,4.0,No,,No
2097,21.0,Male,,Clothing,52,4.7,No,Debit Card,No
2098,33.0,Male,,Footwear,43,3.9,No,Credit Card,No
2099,49.0,Male,T-shirt,Clothing,28,3.3,No,,No
2100,31.0,Male,T-shirt,Clothing,78,2.9,No,Debit Card,No
2101,68.0,Male,Sweater,Clothing,31,4.4,No,PayPal,No
2102,49.0,Male,Shirt,Clothing,23,3.6,No,Cash,No
2103,23.0,Male,,Accessories,25,,No,,No
2104,30.0,Male,Pants,Clothing,86,3.7,No,,No
2105,53.0,Male,Shoes,Footwear,88,2.8,No,Bank Transfer,No
2106,65.0,,Gloves,Accessories,35,4.5,No,Credit Card,No
2107,60.0,Male,Jewelry,Accessories,34,4.4,No,Cash,No
2108,46.0,Male,Pants,Clothing,75,,No,PayPal,No
2109,54.0,,Hoodie,Clothing,46,4.2,No,,No
2110,59.0,,Jewelry,Accessories,31,2.7,No,Cash,No
2111,52.0,Male,Socks,Clothing,93,3.9,No,,No
2112,41.0,Male,Sunglasses,Accessories,85,2.6,No,Credit Card,No
2113,43.0,,Belt,Accessories,68,4.5,No,Credit Card,No
2114,,Male,,Clothing,40,,No,Credit Card,No
2115,,Male,Shirt,Clothing,51,,No,,No
2116,44.0,Male,Scarf,Accessories,85,,No,Credit Card,No
2117,67.0,Male,Jacket,Outerwear,23,2.9,No,PayPal,No
2118,27.0,Male,Dress,Clothing,28,3.8,No,,No
2119,60.0,Male,Socks,Clothing,44,4.2,No,Bank Transfer,No
2120,58.0,,Jewelry,Accessories,57,3.5,No,Debit Card,No
2121,53.0,,Scarf,Accessories,98,,No,,No
2122,43.0,Male,Backpack,Accessories,68,,No,Credit Card,No
2123,32.0,,Jacket,Outerwear,36,4.0,No,PayPal,No
2124,54.0,Male,Coat,Outerwear,71,,No,Cash,No
2125,47.0,Male,Skirt,Clothing,60,4.2,No,,No
2126,57.0,Male,Coat,Outerwear,87,4.8,No,Credit Card,No
2127,63.0,Male,Shoes,Footwear,38,4.1,No,PayPal,No
2128,70.0,,,Footwear,45,,No,Credit Card,No
2129,,Male,Coat,Outerwear,47,,No,PayPal,No
2130,40.0,Male,Skirt,Clothing,57,2.8,No,Credit Card,No
2131,25.0,,Backpack,Accessories,68,3.7,No,,No
2132,19.0,Male,Shorts,Clothing,52,,No,,No
2133,25.0,Male,Skirt,Clothing,87,4.7,No,PayPal,No
2134,21.0,Male,Hat,Accessories,34,3.8,No,PayPal,No
2135,55.0,Male,Sandals,Footwear,41,2.9,No,Venmo,No
2136,34.0,Male,Sunglasses,Accessories,94,4.6,No,Credit Card,No
2137,47.0,Male,Sunglasses,Accessories,93,2.8,No,Bank Transfer,No
2138,27.0,Male,Socks,Clothing,51,4.6,No,Bank Transfer,No
2139,67.0,Male,,Clothing,42,2.8,No,Venmo,No
2140,40.0,Male,Boots,Footwear,95,3.0,No,Credit Card,No
2141,53.0,Male,,Accessories,90,3.7,No,Cash,No
2142,24.0,Male,Dress,Clothing,98,4.1,No,,No
2143,47.0,,Hat,Accessories,39,,No,Venmo,No
2144,,,Sandals,Footwear,66,3.8,No,Debit Card,No
2145,47.0,Male,,Footwear,23,3.7,No,Cash,No
2146,38.0,Male,Skirt,Clothing,73,,No,,No
2147,,Male,Sunglasses,Accessories,23,4.6,No,Debit Card,No
2148,47.0,Male,Skirt,Clothing,43,4.8,No,,No
2149,19.0,,T-shirt,Clothing,45,4.6,No,PayPal,No
2150,38.0,Male,Sandals,Footwear,21,,No,Bank Transfer,No
2151,,Male,Shirt,Clothing,40,2.6,No,PayPal,No
2152,70.0,Male,Jeans,Clothing,58,2.6,No,Venmo,No
2153,38.0,Male,Shorts,Clothing,48,,No,Bank Transfer,No
2154,35.0,Male,Shirt,Clothing,94,4.2,No,Credit Card,No
2155,46.0,Male,Scarf,Accessories,74,3.4,No,Debit Card,No
2156,32.0,,Handbag,Accessories,51,,No,,No
2157,38.0,Male,Skirt,Clothing,83,3.6,No,PayPal,No
2158,41.0,,Handbag,Accessories,68,4.0,No,,No
2159,19.0,Male,,Accessories,84,4.6,No,Credit Card,No
2160,18.0,Male,Shirt,Clothing,58,3.0,No,PayPal,No
2161,,Male,Blouse,Clothing,92,3.3,No,,No
2162,23.0,Male,Dress,Clothing,69,3.8,No,Credit Card,No
2163,,Male,Shorts,Clothing,48,2.7,No,Credit Card,No
2164,,,Shoes,Footwear,60,4.5,No,Bank Transfer,No
2165,42.0,Male,,Footwear,20,,No,Venmo,No
2166,29.0,,Pants,Clothing,55,,No,,No
2167,31.0,Male,Jacket,Outerwear,88,,No,Venmo,No
2168,30.0,Male,Skirt,Clothing,48,4.9,No,Venmo,No
2169,23.0,Male,Handbag,Accessories,74,4.1,No,Bank Transfer,No
2170,31.0,Male,Coat,Outerwear,42,2.9,No,PayPal,No
2171,40.0,Male,,Clothing,32,4.0,No,PayPal,No
2172,39.0,Male,,Clothing,98,4.6,No,Credit Card,No
2173,28.0,Male,Skirt,Clothing,89,2.8,No,Bank Transfer,No
2174,23.0,Male,Gloves,Accessories,97,5.0,No,Cash,No
2175,42.0,Male,Backpack,Accessories,49,2.9,No,Cash,No
2176,68.0,Male,Dress,Clothing,50,3.3,No,Bank Transfer,No
2177,,Male,,Accessories,91,3.4,No,Venmo,No
2178,24.0,Male,Gloves,Accessories,93,3.0,No,Bank Transfer,No
2179,21.0,Male,Jewelry,Accessories,98,,No,Debit Card,No
2180,49.0,Male,Socks,Clothing,82,2.9,No,Credit Card,No
2181,41.0,Male,,Outerwear,37,4.1,No,Debit Card,No
2182,22.0,Male,Handbag,Accessories,63,3.2,No,Venmo,No
2183,42.0,Male,,Clothing,99,2.7,No,Cash,No
2184,30.0,Male,,Clothing,37,4.7,No,,No
2185,38.0,Male,Shoes,Footwear,34,3.2,No,,No
2186,40.0,Male,,Clothing,32,2.5,No,Venmo,No
2187,55.0,Male,Sandals,Footwear,23,4.3,No,Bank Transfer,No
2188,37.0,,Blouse,Clothing,78,4.4,No,,No
2189,41.0,Male,Coat,Outerwear,54,4.7,No,PayPal,No
2190,38.0,Male,Blouse,Clothing,94,4.0,No,PayPal,No
2191,42.0,Male,Belt,Accessories,75,4.6,No,Debit Card,No
2192,26.0,Male,Blouse,Clothing,69,3.8,No,Venmo,No
2193,41.0,Male,Scarf,Accessories,35,,No,Bank Transfer,No
2194,27.0,Male,Shirt,Clothing,78,5.0,No,,No
2195,61.0,Male,Socks,Clothing,29,3.5,No,Debit Card,No
2196,58.0,,Jeans,Clothing,62,3.7,No,Credit Card,No
2197,25.0,Male,Dress,Clothing,58,,No,Venmo,No
2198,33.0,Male,Boots,Footwear,88,3.7,No,PayPal,No
2199,57.0,Male,Scarf,Accessories,80,3.5,No,Cash,No
2200,39.0,Male,Scarf,Accessories,47,4.9,No,Bank Transfer,No
2201,60.0,Male,,Accessories,51,4.7,No,PayPal,No
2202,39.0,Male,Pants,Clothing,25,4.9,No,Bank Transfer,No
2203,42.0,Male,,Clothing,36,4.3,No,PayPal,No
2204,,,Dress,Clothing,79,3.1,No,Venmo,No
2205,,,Jeans,Clothing,41,3.4,No,Venmo,No
2206,46.0,,Sweater,Clothing,68,2.7,No,PayPal,No
2207,46.0,,Sandals,Footwear,51,2.6,No,PayPal,No
2208,69.0,,Handbag,Accessories,38,2.9,No,Debit Card,No
2209,28.0,,Scarf,Accessories,46,,No,Debit Card,No
2210,42.0,Male,Sandals,Footwear,20,4.5,No,Credit Card,No
2211,30.0,Male,Sunglasses,Accessories,25,,No,Venmo,No
2212,50.0,Male,Sweater,Clothing,89,3.2,No,PayPal,No
2213,59.0,Male,Pants,Clothing,77,3.3,No,PayPal,No
2214,54.0,Male,Hat,Accessories,94,,No,,No
2215,50.0,Male,Belt,Accessories,100,,No,Cash,No
2216,25.0,Male,Sandals,Footwear,96,,No,Debit Card,No
2217,41.0,Male,Pants,Clothing,36,4.0,No,,No
2218,35.0,Male,Jewelry,Accessories,27,2.6,No,Bank Transfer,No
2219,67.0,Male,Sunglasses,Accessories,67,,No,Cash,No
2220,33.0,Male,Blouse,Clothing,91,,No,,No
2221,19.0,Male,Belt,Accessories,62,,No,Cash,No
2222,25.0,Male,Shorts,Clothing,88,3.0,No,Debit Card,No
2223,32.0,Male,Pants,Clothing,66,4.4,No,PayPal,No
2224,,Male,Sandals,Footwear,65,4.7,No,Credit Card,No
2225,18.0,Male,Gloves,Accessories,25,4.3,No,Credit Card,No
2226,,Male,Belt,Accessories,64,4.8,No,Credit Card,No
2227,22.0,Male,,Clothing,72,,No,Credit Card,No
2228,40.0,Male,,Accessories,74,4.4,No,Venmo,No
2229,54.0,Male,,Accessories,50,3.7,No,Debit Card,No
2230,,,Pants,Clothing,97,3.9,No,Bank Transfer,No
2231,52.0,Male,,Footwear,36,3.8,No,,No
2232,34.0,Male,Jacket,Outerwear,49,,No,,No
2233,65.0,,Shoes,Footwear,64,4.0,No,,No
2234,38.0,Male,Blouse,Clothing,31,,No,Credit Card,No
2235,35.0,Male,Boots,Footwear,66,,No,Cash,No
2236,40.0,Male,Socks,Clothing,82,4.5,No,Credit Card,No
2237,23.0,,,Clothing,88,,No,Venmo,No
2238,45.0,Male,Sandals,Footwear,34,3.8,No,,No
2239,40.0,Male,,Footwear,84,,No,Credit Card,No
2240,42.0,Male,Jewelry,Accessories,96,,No,,No
2241,57.0,Male,,Footwear,71,4.3,No,Credit Card,No
2242,18.0,Male,,Outerwear,77,3.5,No,Bank Transfer,No
2243,18.0,,Skirt,Clothing,66,3.8,No,PayPal,No
2244,56.0,Male,Shirt,Clothing,21,,No,Cash,No
2245,35.0,Male,Shorts,Clothing,37,,No,Credit Card,No
2246,49.0,Male,,Clothing,90,4.9,No,Venmo,No
2247,49.0,Male,Jacket,Outerwear,96,4.3,No,,No
2248,34.0,Male,Jewelry,Accessories,37,,No,PayPal,No
2249,63.0,,T-shirt,Clothing,66,3.4,No,Cash,No
2250,42.0,Male,Gloves,Accessories,45,,No,Bank Transfer,No
2251,41.0,Male,Shoes,Footwear,89,4.6,No,Venmo,No
2252,26.0,Male,Shoes,Footwear,94,3.8,No,PayPal,No
2253,48.0,Male,Shoes,Footwear,96,3.9,No,Venmo,No
2254,62.0,Male,Hoodie,Clothing,31,2.6,No,,No
2255,24.0,Male,Belt,Accessories,79,,No,Venmo,No
2256,48.0,,Coat,Outerwear,39,4.6,No,Venmo,No
2257,31.0,Male,Blouse,Clothing,22,5.0,No,Debit Card,No
2258,41.0,,Skirt,Clothing,32,4.2,No,PayPal,No
2259,24.0,Male,T-shirt,Clothing,71,,No,Bank Transfer,No
2260,60.0,Male,Jeans,Clothing,96,,No,Venmo,No
2261,38.0,Male,Scarf,Accessories,82,4.9,No,,No
2262,58.0,,Backpack,Accessories,76,4.4,No,,No
2263,53.0,Male,Backpack,Accessories,22,3.1,No,Venmo,No
2264,44.0,Male,Scarf,Accessories,40,3.5,No,PayPal,No
2265,51.0,Male,,Accessories,92,3.9,No,Bank Transfer,No
2266,,Male,Coat,Outerwear,94,3.9,No,Bank Transfer,No
2267,20.0,Male,Dress,Clothing,44,4.3,No,Bank Transfer,No
2268,32.0,,Gloves,Accessories,49,3.8,No,,No
2269,66.0,Male,Sweater,Clothing,26,2.7,No,Credit Card,No
2270,49.0,Male,Skirt,Clothing,38,4.4,No,Credit Card,No
2271,27.0,Male,,Clothing,72,3.5,No,Debit Card,No
2272,29.0,,Dress,Clothing,99,3.4,No,Cash,No
2273,29.0,Male,Jacket,Outerwear,38,,No,Venmo,No
2274,,Male,Coat,Outerwear,96,,No,,No
2275,57.0,,Dress,Clothing,27,4.5,No,Cash,No
2276,29.0,Male,,Clothing,24,4.4,No,PayPal,No
2277,31.0,Male,,Clothing,82,4.1,No,Bank Transfer,No
2278,25.0,Male,Hat,Accessories,56,4.6,No,Bank Transfer,No
2279,61.0,Male,Gloves,Accessories,25,3.8,No,Cash,No
2280,53.0,Male,Sneakers,Footwear,67,2.9,No,Bank Transfer,No
2281,22.0,Male,,Footwear,21,2.8,No,Bank Transfer,No
2282,28.0,Male,Hoodie,Clothing,27,,No,Bank Transfer,No
2283,18.0,Male,,Footwear,97,4.2,No,Debit Card,No
2284,44.0,Male,Handbag,Accessories,45,4.1,No,,No
2285,32.0,Male,Blouse,Clothing,63,4.1,No,Cash,No
2286,34.0,Male,Belt,Accessories,100,4.6,No,Cash,No
2287,,,Socks,Clothing,38,2.5,No,PayPal,No
2288,66.0,Male,Blouse,Clothing,45,,No,PayPal,No
2289,28.0,Male,Jewelry,Accessories,91,3.8,No,Credit Card,No
2290,70.0,Male,Shorts,Clothing,82,4.1,No,PayPal,No
2291,37.0,Male,,Footwear,48,3.3,No,Venmo,No
2292,28.0,Male,Coat,Outerwear,30,,No,PayPal,No
2293,43.0,Male,T-shirt,Clothing,34,3.8,No,Debit Card,No
2294,37.0,Male,Sweater,Clothing,68,3.3,No,PayPal,No
2295,54.0,,Sunglasses,Accessories,95,5.0,No,Venmo,No
2296,50.0,,Hat,Accessories,22,2.9,No,Credit Card,No
2297,46.0,Male,Gloves,Accessories,88,2.5,No,PayPal,No
2298,60.0,Male,Socks,Clothing,83,4.7,No,PayPal,No
2299,,Male,Handbag,Accessories,87,2.9,No,PayPal,No
2300,64.0,Male,Coat,Outerwear,57,,No,Debit Card,No
2301,18.0,Male,Coat,Outerwear,88,,No,Venmo,No
2302,37.0,Male,Pants,Clothing,20,,No,Debit Card,No
2303,36.0,,Belt,Accessories,39,3.6,No,Cash,No
2304,51.0,,Sunglasses,Accessories,71,4.8,No,Bank Transfer,No
2305,26.0,Male,Hoodie,Clothing,73,4.7,No,Bank Transfer,No
2306,68.0,Male,Handbag,Accessories,63,2.6,No,Cash,No
2307,27.0,Male,Gloves,Accessories,78,,No,Cash,No
2308,28.0,,,Clothing,96,3.5,No,Bank Transfer,No
2309,49.0,Male,Sunglasses,Accessories,81,3.4,No,,No
2310,70.0,Male,Dress,Clothing,95,5.0,No,Cash,No
2311,30.0,Male,Gloves,Accessories,68,4.6,No,Credit Card,No
2312,27.0,Male,Sneakers,Footwear,28,,No,PayPal,No
2313,19.0,Male,T-shirt,Clothing,30,,No,PayPal,No
2314,64.0,Male,Dress,Clothing,31,4.7,No,Venmo,No
2315,42.0,Male,Handbag,Accessories,95,4.4,No,,No
2316,69.0,Male,Socks,Clothing,79,3.5,No,Cash,No
2317,28.0,Male,,Footwear,39,3.8,No,Credit Card,No
2318,47.0,Male,,Outerwear,34,,No,Debit Card,No
2319,69.0,,Hoodie,Clothing,28,,No,PayPal,No
2320,56.0,Male,Sandals,Footwear,38,,No,,No
2321,28.0,Male,,Footwear,55,,No,Credit Card,No
2322,50.0,Male,Sandals,Footwear,31,,No,,No
2323,39.0,Male,Coat,Outerwear,84,,No,Cash,No
2324,35.0,Male,Gloves,Accessories,93,4.7,No,,No
2325,59.0,,Coat,Outerwear,28,3.5,No,Debit Card,No
2326,,,Boots,Footwear,55,4.4,No,Debit Card,No
2327,66.0,Male,Skirt,Clothing,63,,No,Cash,No
2328,20.0,Male,Skirt,Clothing,94,4.2,No,Credit Card,No
2329,45.0,Male,Pants,Clothing,36,2.6,No,Credit Card,No
2330,49.0,Male,Hat,Accessories,97,,No,,No
2331,60.0,Male,,Accessories,63,2.9,No,Venmo,No
2332,61.0,Male,,Accessories,77,4.3,No,Credit Card,No
2333,36.0,Male,Scarf,Accessories,53,2.6,No,Credit Card,No
2334,33.0,Male,Shirt,Clothing,77,,No,,No
2335,49.0,,,Footwear,79,,No,Credit Card,No
2336,31.0,Male,,Outerwear,37,3.9,No,Venmo,No
2337,19.0,Male,Belt,Accessories,94,3.1,No,Cash,No
2338,39.0,Male,,Footwear,76,,No,PayPal,No
2339,66.0,Male,Sneakers,Footwear,68,,No,PayPal,No
2340,25.0,,,Clothing,65,3.4,No,,No
2341,63.0,Male,Blouse,Clothing,24,2.6,No,Venmo,No
2342,56.0,Male,,Outerwear,31,4.5,No,Cash,No
2343,20.0,Male,,Clothing,89,4.9,No,Credit Card,No
2344,58.0,Male,Socks,Clothing,49,4.4,No,Venmo,No
2345,34.0,,Sandals,Footwear,92,3.5,No,Credit Card,No
2346,28.0,Male,T-shirt,Clothing,32,3.3,No,Bank Transfer,No
2347,22.0,Male,Jacket,Outerwear,67,,No,Bank Transfer,No
2348,37.0,,Belt,Accessories,64,,No,,No
2349,54.0,Male,Shoes,Footwear,84,4.9,No,PayPal,No
2350,65.0,,Blouse,Clothing,34,3.9,No,Venmo,No
2351,57.0,,Shoes,Footwear,26,,No,Bank Transfer,No
2352,38.0,,Sweater,Clothing,50,4.9,No,Credit Card,No
2353,70.0,Male,Boots,Footwear,46,2.8,No,Credit Card,No
2354,56.0,Male,Handbag,Accessories,71,,No,Credit Card,No
2355,56.0,Male,Blouse,Clothing,78,4.8,No,Cash,No
2356,22.0,,Skirt,Clothing,35,4.1,No,,No
2357,57.0,Male,Backpack,Accessories,58,3.0,No,Bank Transfer,No
2358,53.0,Male,,Clothing,67,,No,Bank Transfer,No
2359,53.0,Male,,Clothing,93,,No,Bank Transfer,No
2360,,Male,Scarf,Accessories,81,,No,,No
2361,49.0,Male,,Accessories,80,,No,Debit Card,No
2362,44.0,Male,Scarf,Accessories,64,,No,,No
2363,27.0,,Jeans,Clothing,41,2.7,No,Venmo,No
2364,60.0,Male,,Clothing,79,4.2,No,,No
2365,62.0,Male,Sunglasses,Accessories,60,,No,Credit Card,No
2366,52.0,,Sneakers,Footwear,91,2.5,No,Cash,No
2367,30.0,,Shoes,Footwear,66,3.6,No,PayPal,No
2368,66.0,Male,,Clothing,85,3.4,No,Bank Transfer,No
2369,29.0,Male,Sunglasses,Accessories,38,,No,Credit Card,No
2370,,Male,Sweater,Clothing,23,,No,,No
2371,51.0,Male,Shoes,Footwear,71,,No,Debit Card,No
2372,67.0,,Socks,Clothing,25,3.7,No,PayPal,No
2373,50.0,,Boots,Footwear,39,3.1,No,Debit Card,No
2374,37.0,Male,Hoodie,Clothing,20,,No,Bank Transfer,No
2375,69.0,Male,Gloves,Accessories,73,,No,Cash,No
2376,60.0,Male,Backpack,Accessories,63,2.9,No,PayPal,No
2377,21.0,,Gloves,Accessories,94,4.1,No,Venmo,No
2378,44.0,Male,Blouse,Clothing,94,4.0,No,Venmo,No
2379,26.0,Male,Scarf,Accessories,71,,No,Debit Card,No
2380,40.0,Male,,Accessories,77,4.0,No,Credit Card,No
2381,,,Scarf,Accessories,66,2.5,No,,No
2382,62.0,Male,Sandals,Footwear,23,,No,,No
2383,39.0,Male,Sweater,Clothing,60,,No,,No
2384,53.0,,Backpack,Accessories,72,4.9,No,Cash,No
2385,,Male,Blouse,Clothing,35,,No,Debit Card,No
2386,41.0,Male,Scarf,Accessories,31,3.8,No,,No
2387,19.0,,Socks,Clothing,33,,No,Credit Card,No
2388,36.0,Male,Hat,Accessories,95,,No,,No
2389,21.0,Male,Dress,Clothing,68,4.1,No,,No
2390,25.0,Male,,Outerwear,87,3.1,No,,No
2391,65.0,,,Clothing,64,4.6,No,Debit Card,No
2392,42.0,Male,Shirt,Clothing,74,,No,,No
2393,,Male,Jeans,Clothing,62,2.6,No,Cash,No
2394,58.0,Male,Socks,Clothing,97,5.0,No,,No
2395,40.0,Male,Sandals,Footwear,47,,No,Cash,No
2396,,,Blouse,Clothing,83,3.5,No,Debit Card,No
2397,38.0,Male,Shirt,Clothing,82,3.7,No,Credit Card,No
